holiday,date,Total,megawatthours
0,2021-05-29 12:00:00+00:00,344355,347547
0,2021-05-29 13:00:00+00:00,358027,361801
0,2021-05-29 14:00:00+00:00,376198,378684
0,2021-05-29 15:00:00+00:00,392004,395048
0,2021-05-29 16:00:00+00:00,403447,407300
0,2021-05-29 17:00:00+00:00,411797,416149
0,2021-05-29 18:00:00+00:00,416219,422386
0,2021-05-29 19:00:00+00:00,421812,427092
0,2021-05-29 20:00:00+00:00,427569,431991
0,2021-05-29 21:00:00+00:00,432149,436368
0,2021-05-29 22:00:00+00:00,435614,441088
0,2021-05-29 23:00:00+00:00,436262,442240
0,2021-05-30 00:00:00+00:00,433599,439171
0,2021-05-30 01:00:00+00:00,427809,434453
0,2021-05-30 02:00:00+00:00,417891,428678
0,2021-05-30 03:00:00+00:00,407022,415847
0,2021-05-30 04:00:00+00:00,392116,398127
0,2021-05-30 05:00:00+00:00,370416,378837
0,2021-05-30 06:00:00+00:00,353596,360805
0,2021-05-30 07:00:00+00:00,338815,347145
0,2021-05-30 08:00:00+00:00,329516,337355
0,2021-05-30 09:00:00+00:00,322427,330410
0,2021-05-30 10:00:00+00:00,319278,327758
0,2021-05-30 11:00:00+00:00,320856,327208
0,2021-05-30 12:00:00+00:00,326602,332457
0,2021-05-30 13:00:00+00:00,338810,344361
0,2021-05-30 14:00:00+00:00,354972,358883
0,2021-05-30 15:00:00+00:00,367979,371601
0,2021-05-30 16:00:00+00:00,377829,382511
0,2021-05-30 17:00:00+00:00,384675,391375
0,2021-05-30 18:00:00+00:00,392565,398372
0,2021-05-30 19:00:00+00:00,398329,404651
0,2021-05-30 20:00:00+00:00,405299,410734
0,2021-05-30 21:00:00+00:00,412923,418245
0,2021-05-30 22:00:00+00:00,419290,425116
0,2021-05-30 23:00:00+00:00,423395,428613
1,2021-05-31 00:00:00+00:00,422298,427527
1,2021-05-31 01:00:00+00:00,417886,424308
1,2021-05-31 02:00:00+00:00,412058,421319
1,2021-05-31 03:00:00+00:00,398448,408921
1,2021-05-31 04:00:00+00:00,383730,391681
1,2021-05-31 05:00:00+00:00,360896,371717
1,2021-05-31 06:00:00+00:00,344592,353791
1,2021-05-31 07:00:00+00:00,332498,340734
1,2021-05-31 08:00:00+00:00,322899,332005
1,2021-05-31 09:00:00+00:00,320001,327313
1,2021-05-31 10:00:00+00:00,319935,327548
1,2021-05-31 11:00:00+00:00,321837,329521
1,2021-05-31 12:00:00+00:00,327371,333676
1,2021-05-31 13:00:00+00:00,339455,344794
1,2021-05-31 14:00:00+00:00,357438,360009
1,2021-05-31 15:00:00+00:00,375081,377736
1,2021-05-31 16:00:00+00:00,389034,392931
1,2021-05-31 17:00:00+00:00,400978,405184
1,2021-05-31 18:00:00+00:00,409514,414837
1,2021-05-31 19:00:00+00:00,418791,423875
1,2021-05-31 20:00:00+00:00,428568,433056
1,2021-05-31 21:00:00+00:00,439220,443358
1,2021-05-31 22:00:00+00:00,449100,453040
1,2021-05-31 23:00:00+00:00,453641,458493
0,2021-06-01 00:00:00+00:00,451991,457687
0,2021-06-01 01:00:00+00:00,448045,454640
0,2021-06-01 02:00:00+00:00,440226,450722
0,2021-06-01 03:00:00+00:00,422449,433243
0,2021-06-01 04:00:00+00:00,399153,409557
0,2021-06-01 05:00:00+00:00,376350,385950
0,2021-06-01 06:00:00+00:00,357636,365230
0,2021-06-01 07:00:00+00:00,342818,350413
0,2021-06-01 08:00:00+00:00,335108,343176
0,2021-06-01 09:00:00+00:00,333264,339646
0,2021-06-01 10:00:00+00:00,340840,344886
0,2021-06-01 11:00:00+00:00,355495,359782
0,2021-06-01 12:00:00+00:00,374275,379600
0,2021-06-01 13:00:00+00:00,392785,398412
0,2021-06-01 14:00:00+00:00,411442,415562
0,2021-06-01 15:00:00+00:00,428118,431689
0,2021-06-01 16:00:00+00:00,442996,447939
0,2021-06-01 17:00:00+00:00,457027,462379
0,2021-06-01 18:00:00+00:00,469217,476261
0,2021-06-01 19:00:00+00:00,480222,487639
0,2021-06-01 20:00:00+00:00,490818,496723
0,2021-06-01 21:00:00+00:00,498710,506009
0,2021-06-01 22:00:00+00:00,504313,512717
0,2021-06-01 23:00:00+00:00,505120,513911
0,2021-06-02 00:00:00+00:00,500321,509158
0,2021-06-02 01:00:00+00:00,491685,502488
0,2021-06-02 02:00:00+00:00,479794,493383
0,2021-06-02 03:00:00+00:00,458636,473039
0,2021-06-02 04:00:00+00:00,422731,445403
0,2021-06-02 05:00:00+00:00,402759,416430
0,2021-06-02 06:00:00+00:00,380125,392961
0,2021-06-02 07:00:00+00:00,364051,375110
0,2021-06-02 08:00:00+00:00,353930,362498
0,2021-06-02 09:00:00+00:00,350193,357464
0,2021-06-02 10:00:00+00:00,355721,361452
0,2021-06-02 11:00:00+00:00,369301,373142
0,2021-06-02 12:00:00+00:00,385993,390525
0,2021-06-02 13:00:00+00:00,403468,409164
0,2021-06-02 14:00:00+00:00,422973,426260
0,2021-06-02 15:00:00+00:00,441141,444458
0,2021-06-02 16:00:00+00:00,458256,461998
0,2021-06-02 17:00:00+00:00,473262,478588
0,2021-06-02 18:00:00+00:00,487505,492758
0,2021-06-02 19:00:00+00:00,499572,505408
0,2021-06-02 20:00:00+00:00,509350,516116
0,2021-06-02 21:00:00+00:00,517217,524007
0,2021-06-02 22:00:00+00:00,523159,531709
0,2021-06-02 23:00:00+00:00,517874,528927
0,2021-06-03 00:00:00+00:00,514253,522712
0,2021-06-03 01:00:00+00:00,506531,515711
0,2021-06-03 02:00:00+00:00,490945,505655
0,2021-06-03 03:00:00+00:00,468955,483569
0,2021-06-03 04:00:00+00:00,439399,455131
0,2021-06-03 05:00:00+00:00,412916,426987
0,2021-06-03 06:00:00+00:00,389773,401719
0,2021-06-03 07:00:00+00:00,374134,383229
0,2021-06-03 08:00:00+00:00,363775,371524
0,2021-06-03 09:00:00+00:00,359079,366207
0,2021-06-03 10:00:00+00:00,366397,370452
0,2021-06-03 11:00:00+00:00,379643,384622
0,2021-06-03 12:00:00+00:00,397687,402737
0,2021-06-03 13:00:00+00:00,417368,421407
0,2021-06-03 14:00:00+00:00,437233,440223
0,2021-06-03 15:00:00+00:00,457057,460332
0,2021-06-03 16:00:00+00:00,472490,477633
0,2021-06-03 17:00:00+00:00,489763,494928
0,2021-06-03 18:00:00+00:00,505927,510493
0,2021-06-03 19:00:00+00:00,516801,522104
0,2021-06-03 20:00:00+00:00,524970,531245
0,2021-06-03 21:00:00+00:00,532630,538374
0,2021-06-03 22:00:00+00:00,536783,542983
0,2021-06-03 23:00:00+00:00,533247,541796
0,2021-06-04 00:00:00+00:00,525952,535571
0,2021-06-04 01:00:00+00:00,516622,527464
0,2021-06-04 02:00:00+00:00,502867,516756
0,2021-06-04 03:00:00+00:00,481687,496017
0,2021-06-04 04:00:00+00:00,448777,468069
0,2021-06-04 05:00:00+00:00,426310,438414
0,2021-06-04 06:00:00+00:00,402187,413037
0,2021-06-04 07:00:00+00:00,383966,393803
0,2021-06-04 08:00:00+00:00,372061,381013
0,2021-06-04 09:00:00+00:00,368873,375050
0,2021-06-04 10:00:00+00:00,372108,377902
0,2021-06-04 11:00:00+00:00,385010,389385
0,2021-06-04 12:00:00+00:00,403142,407852
0,2021-06-04 13:00:00+00:00,422257,427816
0,2021-06-04 14:00:00+00:00,446601,449045
0,2021-06-04 15:00:00+00:00,470258,471474
0,2021-06-04 16:00:00+00:00,489938,493683
0,2021-06-04 17:00:00+00:00,509625,513507
0,2021-06-04 18:00:00+00:00,527632,531523
0,2021-06-04 19:00:00+00:00,543940,548385
0,2021-06-04 20:00:00+00:00,556671,561938
0,2021-06-04 21:00:00+00:00,564578,570887
0,2021-06-04 22:00:00+00:00,567315,574153
0,2021-06-04 23:00:00+00:00,561813,570510
0,2021-06-05 00:00:00+00:00,549946,561299
0,2021-06-05 01:00:00+00:00,535217,546414
0,2021-06-05 02:00:00+00:00,521022,535925
0,2021-06-05 03:00:00+00:00,489281,504141
0,2021-06-05 04:00:00+00:00,461313,479733
0,2021-06-05 05:00:00+00:00,435261,449559
0,2021-06-05 06:00:00+00:00,409018,421447
0,2021-06-05 07:00:00+00:00,389818,400137
0,2021-06-05 08:00:00+00:00,375949,384735
0,2021-06-05 09:00:00+00:00,367038,374773
0,2021-06-05 10:00:00+00:00,363299,370384
0,2021-06-05 11:00:00+00:00,366434,370298
0,2021-06-05 12:00:00+00:00,377619,379671
0,2021-06-05 13:00:00+00:00,397270,399677
0,2021-06-05 14:00:00+00:00,426073,425848
0,2021-06-05 15:00:00+00:00,455698,454764
0,2021-06-05 16:00:00+00:00,481907,483899
0,2021-06-05 17:00:00+00:00,506477,509305
0,2021-06-05 18:00:00+00:00,526588,530097
0,2021-06-05 19:00:00+00:00,543630,546892
0,2021-06-05 20:00:00+00:00,555700,559866
0,2021-06-05 21:00:00+00:00,566446,570134
0,2021-06-05 22:00:00+00:00,569480,574941
0,2021-06-05 23:00:00+00:00,565017,573827
0,2021-06-06 00:00:00+00:00,554140,564236
0,2021-06-06 01:00:00+00:00,538251,549165
0,2021-06-06 02:00:00+00:00,519998,534137
0,2021-06-06 03:00:00+00:00,497049,511409
0,2021-06-06 04:00:00+00:00,464609,484350
0,2021-06-06 05:00:00+00:00,441068,454413
0,2021-06-06 06:00:00+00:00,415006,426809
0,2021-06-06 07:00:00+00:00,395573,405796
0,2021-06-06 08:00:00+00:00,379781,390340
0,2021-06-06 09:00:00+00:00,369918,378925
0,2021-06-06 10:00:00+00:00,363178,372942
0,2021-06-06 11:00:00+00:00,364338,370572
0,2021-06-06 12:00:00+00:00,374878,377567
0,2021-06-06 13:00:00+00:00,395785,398480
0,2021-06-06 14:00:00+00:00,427398,427287
0,2021-06-06 15:00:00+00:00,457596,456967
0,2021-06-06 16:00:00+00:00,484671,485348
0,2021-06-06 17:00:00+00:00,506868,509621
0,2021-06-06 18:00:00+00:00,527976,530292
0,2021-06-06 19:00:00+00:00,542966,546673
0,2021-06-06 20:00:00+00:00,557465,560618
0,2021-06-06 21:00:00+00:00,568962,572743
0,2021-06-06 22:00:00+00:00,575349,580855
0,2021-06-06 23:00:00+00:00,575234,582606
0,2021-06-07 00:00:00+00:00,565772,575926
0,2021-06-07 01:00:00+00:00,554044,564936
0,2021-06-07 02:00:00+00:00,534789,551081
0,2021-06-07 03:00:00+00:00,510779,527720
0,2021-06-07 04:00:00+00:00,476492,497044
0,2021-06-07 05:00:00+00:00,453640,467115
0,2021-06-07 06:00:00+00:00,429511,440832
0,2021-06-07 07:00:00+00:00,409178,421102
0,2021-06-07 08:00:00+00:00,397885,407457
0,2021-06-07 09:00:00+00:00,395554,402603
0,2021-06-07 10:00:00+00:00,402665,407187
0,2021-06-07 11:00:00+00:00,420333,422107
0,2021-06-07 12:00:00+00:00,443933,445092
0,2021-06-07 13:00:00+00:00,467161,469771
0,2021-06-07 14:00:00+00:00,492228,495585
0,2021-06-07 15:00:00+00:00,520923,520760
0,2021-06-07 16:00:00+00:00,546615,546295
0,2021-06-07 17:00:00+00:00,565426,568532
0,2021-06-07 18:00:00+00:00,581944,586541
0,2021-06-07 19:00:00+00:00,596574,600237
0,2021-06-07 20:00:00+00:00,604790,610296
0,2021-06-07 21:00:00+00:00,609469,615191
0,2021-06-07 22:00:00+00:00,608393,616147
0,2021-06-07 23:00:00+00:00,601871,610768
0,2021-06-08 00:00:00+00:00,588922,599748
0,2021-06-08 01:00:00+00:00,575802,585801
0,2021-06-08 02:00:00+00:00,553639,569654
0,2021-06-08 03:00:00+00:00,526520,543708
0,2021-06-08 04:00:00+00:00,493244,512445
0,2021-06-08 05:00:00+00:00,467735,481105
0,2021-06-08 06:00:00+00:00,441523,453999
0,2021-06-08 07:00:00+00:00,408597,419827
0,2021-06-08 08:00:00+00:00,397044,406187
0,2021-06-08 09:00:00+00:00,405596,411855
0,2021-06-08 10:00:00+00:00,411847,416112
0,2021-06-08 11:00:00+00:00,429699,430600
0,2021-06-08 12:00:00+00:00,450098,452211
0,2021-06-08 13:00:00+00:00,473741,476095
0,2021-06-08 14:00:00+00:00,498336,499003
0,2021-06-08 15:00:00+00:00,524871,525300
0,2021-06-08 16:00:00+00:00,551436,552018
0,2021-06-08 17:00:00+00:00,572287,575308
0,2021-06-08 18:00:00+00:00,590740,595441
0,2021-06-08 19:00:00+00:00,603709,608794
0,2021-06-08 20:00:00+00:00,611169,618020
0,2021-06-08 21:00:00+00:00,615947,622489
0,2021-06-08 22:00:00+00:00,614932,622466
0,2021-06-08 23:00:00+00:00,607672,616128
0,2021-06-09 00:00:00+00:00,593514,604408
0,2021-06-09 01:00:00+00:00,579195,588859
0,2021-06-09 02:00:00+00:00,558012,572854
0,2021-06-09 03:00:00+00:00,533042,546369
0,2021-06-09 04:00:00+00:00,502863,514935
0,2021-06-09 05:00:00+00:00,470410,482619
0,2021-06-09 06:00:00+00:00,442699,454637
0,2021-06-09 07:00:00+00:00,421813,431952
0,2021-06-09 08:00:00+00:00,409040,417808
0,2021-06-09 09:00:00+00:00,405620,411746
0,2021-06-09 10:00:00+00:00,411456,415114
0,2021-06-09 11:00:00+00:00,425878,428760
0,2021-06-09 12:00:00+00:00,447063,449752
0,2021-06-09 13:00:00+00:00,470304,474873
0,2021-06-09 14:00:00+00:00,499694,498811
0,2021-06-09 15:00:00+00:00,526111,526219
0,2021-06-09 16:00:00+00:00,551521,553265
0,2021-06-09 17:00:00+00:00,575088,578069
0,2021-06-09 18:00:00+00:00,595647,598798
0,2021-06-09 19:00:00+00:00,612113,616176
0,2021-06-09 20:00:00+00:00,623131,627477
0,2021-06-09 21:00:00+00:00,628199,634174
0,2021-06-09 22:00:00+00:00,626377,634814
0,2021-06-09 23:00:00+00:00,619918,629691
0,2021-06-10 00:00:00+00:00,608763,617611
0,2021-06-10 01:00:00+00:00,591714,601394
0,2021-06-10 02:00:00+00:00,570303,583760
0,2021-06-10 03:00:00+00:00,542818,557146
0,2021-06-10 04:00:00+00:00,511159,524142
0,2021-06-10 05:00:00+00:00,474483,488342
0,2021-06-10 06:00:00+00:00,447572,458991
0,2021-06-10 07:00:00+00:00,426348,437074
0,2021-06-10 08:00:00+00:00,411568,420754
0,2021-06-10 09:00:00+00:00,406169,412808
0,2021-06-10 10:00:00+00:00,411036,415199
0,2021-06-10 11:00:00+00:00,424517,426932
0,2021-06-10 12:00:00+00:00,443233,445509
0,2021-06-10 13:00:00+00:00,467065,468758
0,2021-06-10 14:00:00+00:00,496166,496144
0,2021-06-10 15:00:00+00:00,523587,523988
0,2021-06-10 16:00:00+00:00,548370,550570
0,2021-06-10 17:00:00+00:00,569757,573370
0,2021-06-10 18:00:00+00:00,590311,593220
0,2021-06-10 19:00:00+00:00,603872,607817
0,2021-06-10 20:00:00+00:00,612161,617238
0,2021-06-10 21:00:00+00:00,617026,622434
0,2021-06-10 22:00:00+00:00,615831,623213
0,2021-06-10 23:00:00+00:00,608278,616824
0,2021-06-11 00:00:00+00:00,596849,605741
0,2021-06-11 01:00:00+00:00,580400,589963
0,2021-06-11 02:00:00+00:00,558964,573360
0,2021-06-11 03:00:00+00:00,533750,548427
0,2021-06-11 04:00:00+00:00,506235,516686
0,2021-06-11 05:00:00+00:00,471108,483827
0,2021-06-11 06:00:00+00:00,443080,454460
0,2021-06-11 07:00:00+00:00,422769,432044
0,2021-06-11 08:00:00+00:00,409458,416803
0,2021-06-11 09:00:00+00:00,403672,409251
0,2021-06-11 10:00:00+00:00,404900,410313
0,2021-06-11 11:00:00+00:00,416912,419997
0,2021-06-11 12:00:00+00:00,433842,436642
0,2021-06-11 13:00:00+00:00,456731,459155
0,2021-06-11 14:00:00+00:00,484908,485796
0,2021-06-11 15:00:00+00:00,510675,512093
0,2021-06-11 16:00:00+00:00,532370,533507
0,2021-06-11 17:00:00+00:00,553234,554690
0,2021-06-11 18:00:00+00:00,568729,571210
0,2021-06-11 19:00:00+00:00,581601,585043
0,2021-06-11 20:00:00+00:00,588786,593752
0,2021-06-11 21:00:00+00:00,593429,597848
0,2021-06-11 22:00:00+00:00,593276,598663
0,2021-06-11 23:00:00+00:00,588828,592702
0,2021-06-12 00:00:00+00:00,575673,581480
0,2021-06-12 01:00:00+00:00,561016,566585
0,2021-06-12 02:00:00+00:00,540718,550487
0,2021-06-12 03:00:00+00:00,514594,527582
0,2021-06-12 04:00:00+00:00,492884,494978
0,2021-06-12 05:00:00+00:00,458285,469423
0,2021-06-12 06:00:00+00:00,431717,441304
0,2021-06-12 07:00:00+00:00,411176,420040
0,2021-06-12 08:00:00+00:00,395511,403572
0,2021-06-12 09:00:00+00:00,385474,392788
0,2021-06-12 10:00:00+00:00,381609,388100
0,2021-06-12 11:00:00+00:00,382871,387526
0,2021-06-12 12:00:00+00:00,391652,394871
0,2021-06-12 13:00:00+00:00,410427,413588
0,2021-06-12 14:00:00+00:00,438475,439465
0,2021-06-12 15:00:00+00:00,467661,468622
0,2021-06-12 16:00:00+00:00,495144,497484
0,2021-06-12 17:00:00+00:00,519410,521298
0,2021-06-12 18:00:00+00:00,537375,541228
0,2021-06-12 19:00:00+00:00,551471,555796
0,2021-06-12 20:00:00+00:00,562174,565853
0,2021-06-12 21:00:00+00:00,571592,574445
0,2021-06-12 22:00:00+00:00,577718,581850
0,2021-06-12 23:00:00+00:00,578145,584227
0,2021-06-13 00:00:00+00:00,568849,577959
0,2021-06-13 01:00:00+00:00,557448,565645
0,2021-06-13 02:00:00+00:00,537081,550019
0,2021-06-13 03:00:00+00:00,510619,525740
0,2021-06-13 04:00:00+00:00,483303,495723
0,2021-06-13 05:00:00+00:00,454032,464305
0,2021-06-13 06:00:00+00:00,425707,436742
0,2021-06-13 07:00:00+00:00,405578,414727
0,2021-06-13 08:00:00+00:00,388122,397581
0,2021-06-13 09:00:00+00:00,376683,384755
0,2021-06-13 10:00:00+00:00,369329,377751
0,2021-06-13 11:00:00+00:00,367311,373546
0,2021-06-13 12:00:00+00:00,375504,378697
0,2021-06-13 13:00:00+00:00,394574,396961
0,2021-06-13 14:00:00+00:00,425704,423861
0,2021-06-13 15:00:00+00:00,455440,454099
0,2021-06-13 16:00:00+00:00,483538,485419
0,2021-06-13 17:00:00+00:00,512035,515758
0,2021-06-13 18:00:00+00:00,536068,540143
0,2021-06-13 19:00:00+00:00,554486,557948
0,2021-06-13 20:00:00+00:00,569738,572792
0,2021-06-13 21:00:00+00:00,583222,586253
0,2021-06-13 22:00:00+00:00,591771,597731
0,2021-06-13 23:00:00+00:00,592650,600239
0,2021-06-14 00:00:00+00:00,584040,594495
0,2021-06-14 01:00:00+00:00,573114,582774
0,2021-06-14 02:00:00+00:00,553310,566065
0,2021-06-14 03:00:00+00:00,525185,540176
0,2021-06-14 04:00:00+00:00,492159,505541
0,2021-06-14 05:00:00+00:00,459740,470575
0,2021-06-14 06:00:00+00:00,430933,441515
0,2021-06-14 07:00:00+00:00,408884,418335
0,2021-06-14 08:00:00+00:00,394314,402363
0,2021-06-14 09:00:00+00:00,388570,395141
0,2021-06-14 10:00:00+00:00,391230,395716
0,2021-06-14 11:00:00+00:00,404262,407091
0,2021-06-14 12:00:00+00:00,423735,427056
0,2021-06-14 13:00:00+00:00,446432,451245
0,2021-06-14 14:00:00+00:00,477890,479327
0,2021-06-14 15:00:00+00:00,509414,511883
0,2021-06-14 16:00:00+00:00,539565,541974
0,2021-06-14 17:00:00+00:00,566881,569860
0,2021-06-14 18:00:00+00:00,588856,593550
0,2021-06-14 19:00:00+00:00,609412,611891
0,2021-06-14 20:00:00+00:00,620855,625296
0,2021-06-14 21:00:00+00:00,630130,634913
0,2021-06-14 22:00:00+00:00,632505,640066
0,2021-06-14 23:00:00+00:00,624985,636089
0,2021-06-15 00:00:00+00:00,613128,625493
0,2021-06-15 01:00:00+00:00,596982,608018
0,2021-06-15 02:00:00+00:00,572720,587710
0,2021-06-15 03:00:00+00:00,541186,557348
0,2021-06-15 04:00:00+00:00,502363,520765
0,2021-06-15 05:00:00+00:00,469757,483891
0,2021-06-15 06:00:00+00:00,441009,452090
0,2021-06-15 07:00:00+00:00,416542,427747
0,2021-06-15 08:00:00+00:00,402230,410725
0,2021-06-15 09:00:00+00:00,394982,401837
0,2021-06-15 10:00:00+00:00,396800,402434
0,2021-06-15 11:00:00+00:00,408746,411683
0,2021-06-15 12:00:00+00:00,424980,428506
0,2021-06-15 13:00:00+00:00,446020,451219
0,2021-06-15 14:00:00+00:00,474300,477565
0,2021-06-15 15:00:00+00:00,504029,506223
0,2021-06-15 16:00:00+00:00,530285,534638
0,2021-06-15 17:00:00+00:00,556650,560416
0,2021-06-15 18:00:00+00:00,576703,582686
0,2021-06-15 19:00:00+00:00,594455,599558
0,2021-06-15 20:00:00+00:00,606414,612110
0,2021-06-15 21:00:00+00:00,615040,621562
0,2021-06-15 22:00:00+00:00,618283,626639
0,2021-06-15 23:00:00+00:00,614044,623119
0,2021-06-16 00:00:00+00:00,597915,611034
0,2021-06-16 01:00:00+00:00,579195,592089
0,2021-06-16 02:00:00+00:00,556005,571411
0,2021-06-16 03:00:00+00:00,525160,543017
0,2021-06-16 04:00:00+00:00,495424,507653
0,2021-06-16 05:00:00+00:00,458220,472271
0,2021-06-16 06:00:00+00:00,430430,442037
0,2021-06-16 07:00:00+00:00,407260,418878
0,2021-06-16 08:00:00+00:00,392906,401870
0,2021-06-16 09:00:00+00:00,386880,393538
0,2021-06-16 10:00:00+00:00,389819,394139
0,2021-06-16 11:00:00+00:00,398842,402930
0,2021-06-16 12:00:00+00:00,413688,417736
0,2021-06-16 13:00:00+00:00,432553,437413
0,2021-06-16 14:00:00+00:00,456922,460503
0,2021-06-16 15:00:00+00:00,484123,487281
0,2021-06-16 16:00:00+00:00,509372,513631
0,2021-06-16 17:00:00+00:00,534472,537976
0,2021-06-16 18:00:00+00:00,556748,560429
0,2021-06-16 19:00:00+00:00,576913,579837
0,2021-06-16 20:00:00+00:00,590793,595582
0,2021-06-16 21:00:00+00:00,604313,609156
0,2021-06-16 22:00:00+00:00,610941,617944
0,2021-06-16 23:00:00+00:00,608484,619034
0,2021-06-17 00:00:00+00:00,597442,609793
0,2021-06-17 01:00:00+00:00,578910,591332
0,2021-06-17 02:00:00+00:00,554026,569895
0,2021-06-17 03:00:00+00:00,525298,541315
0,2021-06-17 04:00:00+00:00,492755,506528
0,2021-06-17 05:00:00+00:00,457653,471475
0,2021-06-17 06:00:00+00:00,428652,440653
0,2021-06-17 07:00:00+00:00,407077,417917
0,2021-06-17 08:00:00+00:00,394134,401907
0,2021-06-17 09:00:00+00:00,386610,393834
0,2021-06-17 10:00:00+00:00,388668,393912
0,2021-06-17 11:00:00+00:00,398094,402537
0,2021-06-17 12:00:00+00:00,414214,417589
0,2021-06-17 13:00:00+00:00,433470,438043
0,2021-06-17 14:00:00+00:00,459666,462099
0,2021-06-17 15:00:00+00:00,486952,489750
0,2021-06-17 16:00:00+00:00,513788,517613
0,2021-06-17 17:00:00+00:00,538309,543930
0,2021-06-17 18:00:00+00:00,565864,570436
0,2021-06-17 19:00:00+00:00,590411,594337
0,2021-06-17 20:00:00+00:00,610128,613426
0,2021-06-17 21:00:00+00:00,624899,629319
0,2021-06-17 22:00:00+00:00,632032,637367
0,2021-06-17 23:00:00+00:00,630985,640669
0,2021-06-18 00:00:00+00:00,617667,631179
0,2021-06-18 01:00:00+00:00,598864,612257
0,2021-06-18 02:00:00+00:00,577275,592398
0,2021-06-18 03:00:00+00:00,546679,563557
0,2021-06-18 04:00:00+00:00,504775,528615
0,2021-06-18 05:00:00+00:00,477244,492428
0,2021-06-18 06:00:00+00:00,448047,461206
0,2021-06-18 07:00:00+00:00,423648,436930
0,2021-06-18 08:00:00+00:00,410198,419267
0,2021-06-18 09:00:00+00:00,402799,410547
0,2021-06-18 10:00:00+00:00,402493,410195
0,2021-06-18 11:00:00+00:00,412484,416346
0,2021-06-18 12:00:00+00:00,424794,429844
0,2021-06-18 13:00:00+00:00,444801,450652
0,2021-06-18 14:00:00+00:00,473089,476307
0,2021-06-18 15:00:00+00:00,501529,505605
0,2021-06-18 16:00:00+00:00,531534,535197
0,2021-06-18 17:00:00+00:00,557484,563017
0,2021-06-18 18:00:00+00:00,584078,588476
0,2021-06-18 19:00:00+00:00,607575,610965
0,2021-06-18 20:00:00+00:00,625283,629908
0,2021-06-18 21:00:00+00:00,637265,643621
0,2021-06-18 22:00:00+00:00,640774,649935
0,2021-06-18 23:00:00+00:00,633881,645869
1,2021-06-19 00:00:00+00:00,620336,633743
1,2021-06-19 01:00:00+00:00,601412,615373
1,2021-06-19 02:00:00+00:00,580194,595022
1,2021-06-19 03:00:00+00:00,551789,568151
1,2021-06-19 04:00:00+00:00,514474,536227
1,2021-06-19 05:00:00+00:00,486106,501713
1,2021-06-19 06:00:00+00:00,457855,470739
1,2021-06-19 07:00:00+00:00,432543,446139
1,2021-06-19 08:00:00+00:00,415930,426687
1,2021-06-19 09:00:00+00:00,404721,414309
1,2021-06-19 10:00:00+00:00,397631,407790
1,2021-06-19 11:00:00+00:00,398036,405704
1,2021-06-19 12:00:00+00:00,404042,409923
1,2021-06-19 13:00:00+00:00,421724,426581
1,2021-06-19 14:00:00+00:00,449485,452500
1,2021-06-19 15:00:00+00:00,480399,482604
1,2021-06-19 16:00:00+00:00,507061,511576
1,2021-06-19 17:00:00+00:00,530274,536714
1,2021-06-19 18:00:00+00:00,551463,557535
1,2021-06-19 19:00:00+00:00,569022,575177
1,2021-06-19 20:00:00+00:00,580835,589771
